dive_number,date,prompt_number,prompt,accepted_answers,tier,points,answer
30,2026-08-14,5,"Name a geologic eon, era, period, or epoch",57,Rare,60,Paleogene
30,2026-08-14,5,"Name a geologic eon, era, period, or epoch",57,Rare,60,Phanerozoic
30,2026-08-14,5,"Name a geologic eon, era, period, or epoch",57,Schooler,30,Cambrian
30,2026-08-14,5,"Name a geologic eon, era, period, or epoch",57,Schooler,30,Cenozoic
30,2026-08-14,5,"Name a geologic eon, era, period, or epoch",57,Schooler,30,Devonian
30,2026-08-14,5,"Name a geologic eon, era, period, or epoch",57,Schooler,30,Holocene
30,2026-08-14,5,"Name a geologic eon, era, period, or epoch",57,Schooler,30,Mesozoic
30,2026-08-14,5,"Name a geologic eon, era, period, or epoch",57,Schooler,30,Paleozoic
30,2026-08-14,5,"Name a geologic eon, era, period, or epoch",57,Schooler,30,Permian
30,2026-08-14,5,"Name a geologic eon, era, period, or epoch",57,Schooler,30,Pleistocene
30,2026-08-14,5,"Name a geologic eon, era, period, or epoch",57,Schooler,30,Precambrian
30,2026-08-14,5,"Name a geologic eon, era, period, or epoch",57,Schooler,30,Too clever (2) Anthropocene
30,2026-08-14,5,"Name a geologic eon, era, period, or epoch",57,Plankton,10,Cretaceous
30,2026-08-14,5,"Name a geologic eon, era, period, or epoch",57,Plankton,10,Jurassic
30,2026-08-14,6,Name a playground game,87,Deep cut,85,Cat's cradle
30,2026-08-14,6,Name a playground game,87,Deep cut,85,Champ
30,2026-08-14,6,Name a playground game,87,Deep cut,85,Conkers
30,2026-08-14,6,Name a playground game,87,Deep cut,85,Crack the whip
30,2026-08-14,6,Name a playground game,87,Deep cut,85,Down by the banks
30,2026-08-14,6,Name a playground game,87,Deep cut,85,Down down baby
30,2026-08-14,6,Name a playground game,87,Deep cut,85,Downball
30,2026-08-14,6,Name a playground game,87,Deep cut,85,Egg and spoon race
30,2026-08-14,6,Name a playground game,87,Deep cut,85,Elastics
30,2026-08-14,6,Name a playground game,87,Deep cut,85,Five hundred
30,2026-08-14,6,Name a playground game,87,Rare,60,Blind man's bluff
30,2026-08-14,6,Name a playground game,87,Rare,60,Butts up
30,2026-08-14,6,Name a playground game,87,Rare,60,Cooties
30,2026-08-14,6,Name a playground game,87,Rare,60,Four corners
30,2026-08-14,6,Name a playground game,87,Rare,60,Freeze dance
30,2026-08-14,6,Name a playground game,87,Rare,60,Ghost in the graveyard
30,2026-08-14,6,Name a playground game,87,Rare,60,Grounders
30,2026-08-14,6,Name a playground game,87,Rare,60,Hacky sack
30,2026-08-14,6,Name a playground game,87,Rare,60,Hot potato
30,2026-08-14,6,Name a playground game,87,Rare,60,Jacks
30,2026-08-14,6,Name a playground game,87,Schooler,30,Capture the flag
30,2026-08-14,6,Name a playground game,87,Schooler,30,Cops and robbers
30,2026-08-14,6,Name a playground game,87,Schooler,30,Dodgeball
30,2026-08-14,6,Name a playground game,87,Schooler,30,Duck duck goose
30,2026-08-14,6,Name a playground game,87,Schooler,30,Freeze tag
30,2026-08-14,6,Name a playground game,87,Schooler,30,Handball
30,2026-08-14,6,Name a playground game,87,Schooler,30,"Heads up, seven up"
30,2026-08-14,6,Name a playground game,87,Schooler,30,HORSE
30,2026-08-14,6,Name a playground game,87,Schooler,30,Jump rope
30,2026-08-14,6,Name a playground game,87,Schooler,30,Keep away
30,2026-08-14,6,Name a playground game,87,Plankton,10,Four square
30,2026-08-14,6,Name a playground game,87,Plankton,10,Hide and seek
30,2026-08-14,6,Name a playground game,87,Plankton,10,Hopscotch
30,2026-08-14,7,Name a current national or shared currency,79,Deep cut,85,Ariary
30,2026-08-14,7,Name a current national or shared currency,79,Deep cut,85,Caribbean guilder
30,2026-08-14,7,Name a current national or shared currency,79,Deep cut,85,Cedi
30,2026-08-14,7,Name a current national or shared currency,79,Deep cut,85,Convertible mark
30,2026-08-14,7,Name a current national or shared currency,79,Deep cut,85,Dalasi
30,2026-08-14,7,Name a current national or shared currency,79,Deep cut,85,Dobra
30,2026-08-14,7,Name a current national or shared currency,79,Deep cut,85,Gourde
30,2026-08-14,7,Name a current national or shared currency,79,Deep cut,85,Kip
30,2026-08-14,7,Name a current national or shared currency,79,Deep cut,85,Kwacha
30,2026-08-14,7,Name a current national or shared currency,79,Deep cut,85,Lek
30,2026-08-14,7,Name a current national or shared currency,79,Rare,60,Afghani
30,2026-08-14,7,Name a current national or shared currency,79,Rare,60,Baht
30,2026-08-14,7,Name a current national or shared currency,79,Rare,60,Balboa
30,2026-08-14,7,Name a current national or shared currency,79,Rare,60,Birr
30,2026-08-14,7,Name a current national or shared currency,79,Rare,60,Bolívar
30,2026-08-14,7,Name a current national or shared currency,79,Rare,60,Boliviano
30,2026-08-14,7,Name a current national or shared currency,79,Rare,60,Colón
30,2026-08-14,7,Name a current national or shared currency,79,Rare,60,Denar
30,2026-08-14,7,Name a current national or shared currency,79,Rare,60,Dinar
30,2026-08-14,7,Name a current national or shared currency,79,Rare,60,Dirham
30,2026-08-14,7,Name a current national or shared currency,79,Schooler,30,Đồng
30,2026-08-14,7,Name a current national or shared currency,79,Schooler,30,Franc
30,2026-08-14,7,Name a current national or shared currency,79,Schooler,30,Peso
30,2026-08-14,7,Name a current national or shared currency,79,Schooler,30,Rand
30,2026-08-14,7,Name a current national or shared currency,79,Schooler,30,Real
30,2026-08-14,7,Name a current national or shared currency,79,Schooler,30,Rial
30,2026-08-14,7,Name a current national or shared currency,79,Schooler,30,Ruble
30,2026-08-14,7,Name a current national or shared currency,79,Schooler,30,Rupee
30,2026-08-14,7,Name a current national or shared currency,79,Schooler,30,Rupiah
30,2026-08-14,7,Name a current national or shared currency,79,Schooler,30,Shilling
30,2026-08-14,7,Name a current national or shared currency,79,Plankton,10,Dollar
30,2026-08-14,7,Name a current national or shared currency,79,Plankton,10,Euro
30,2026-08-14,7,Name a current national or shared currency,79,Plankton,10,Pound
29,2026-08-13,1,Name a country that has a G in its name,45,One in a Krillion,100,Guinea-Bissau
29,2026-08-13,1,Name a country that has a G in its name,45,Deep cut,85,Antigua and Barbuda
29,2026-08-13,1,Name a country that has a G in its name,45,Deep cut,85,Bosnia and Herzegovina
29,2026-08-13,1,Name a country that has a G in its name,45,Deep cut,85,Equatorial Guinea
29,2026-08-13,1,Name a country that has a G in its name,45,Deep cut,85,Niger
29,2026-08-13,1,Name a country that has a G in its name,45,Deep cut,85,Republic of the Congo
29,2026-08-13,1,Name a country that has a G in its name,45,Deep cut,85,Saint Vincent and the Grenadines
29,2026-08-13,1,Name a country that has a G in its name,45,Deep cut,85,Togo
29,2026-08-13,1,Name a country that has a G in its name,45,Deep cut,85,Tonga
29,2026-08-13,1,Name a country that has a G in its name,45,Rare,60,Algeria
29,2026-08-13,1,Name a country that has a G in its name,45,Rare,60,Angola
29,2026-08-13,1,Name a country that has a G in its name,45,Rare,60,Bulgaria
29,2026-08-13,1,Name a country that has a G in its name,45,Rare,60,Democratic Republic of the Congo
29,2026-08-13,1,Name a country that has a G in its name,45,Rare,60,Gabon
29,2026-08-13,1,Name a country that has a G in its name,45,Rare,60,Gambia
29,2026-08-13,1,Name a country that has a G in its name,45,Rare,60,Grenada
29,2026-08-13,1,Name a country that has a G in its name,45,Rare,60,Guinea
29,2026-08-13,1,Name a country that has a G in its name,45,Rare,60,Guyana
29,2026-08-13,1,Name a country that has a G in its name,45,Rare,60,Luxembourg
29,2026-08-13,1,Name a country that has a G in its name,45,Schooler,30,Afghanistan
29,2026-08-13,1,Name a country that has a G in its name,45,Schooler,30,Argentina
29,2026-08-13,1,Name a country that has a G in its name,45,Schooler,30,Bangladesh
29,2026-08-13,1,Name a country that has a G in its name,45,Schooler,30,Belgium
29,2026-08-13,1,Name a country that has a G in its name,45,Schooler,30,Georgia
29,2026-08-13,1,Name a country that has a G in its name,45,Schooler,30,Ghana
29,2026-08-13,1,Name a country that has a G in its name,45,Schooler,30,Guatemala
29,2026-08-13,1,Name a country that has a G in its name,45,Schooler,30,Hungary
29,2026-08-13,1,Name a country that has a G in its name,45,Schooler,30,Madagascar
29,2026-08-13,1,Name a country that has a G in its name,45,Schooler,30,Mongolia
29,2026-08-13,1,Name a country that has a G in its name,45,Plankton,10,Egypt
29,2026-08-13,1,Name a country that has a G in its name,45,Plankton,10,Germany
29,2026-08-13,2,Name a piece of furniture,69,One in a Krillion,100,Fainting couch
29,2026-08-13,2,Name a piece of furniture,69,Deep cut,85,Banquette
29,2026-08-13,2,Name a piece of furniture,69,Deep cut,85,Bassinet
29,2026-08-13,2,Name a piece of furniture,69,Deep cut,85,Chesterfield
29,2026-08-13,2,Name a piece of furniture,69,Deep cut,85,Credenza
29,2026-08-13,2,Name a piece of furniture,69,Deep cut,85,Davenport
29,2026-08-13,2,Name a piece of furniture,69,Deep cut,85,Divan
29,2026-08-13,2,Name a piece of furniture,69,Deep cut,85,Folding screen
29,2026-08-13,2,Name a piece of furniture,69,Deep cut,85,Grandfather clock
29,2026-08-13,2,Name a piece of furniture,69,Deep cut,85,Hutch
29,2026-08-13,2,Name a piece of furniture,69,Deep cut,85,Kotatsu
29,2026-08-13,2,Name a piece of furniture,69,Rare,60,Bar cart
29,2026-08-13,2,Name a piece of furniture,69,Rare,60,Bean bag chair
29,2026-08-13,2,Name a piece of furniture,69,Rare,60,Changing table
29,2026-08-13,2,Name a piece of furniture,69,Rare,60,Chest
29,2026-08-13,2,Name a piece of furniture,69,Rare,60,China cabinet
29,2026-08-13,2,Name a piece of furniture,69,Rare,60,Coat rack
29,2026-08-13,2,Name a piece of furniture,69,Rare,60,Console table
29,2026-08-13,2,Name a piece of furniture,69,Rare,60,Cot
29,2026-08-13,2,Name a piece of furniture,69,Rare,60,Daybed
29,2026-08-13,2,Name a piece of furniture,69,Rare,60,End table
29,2026-08-13,2,Name a piece of furniture,69,Schooler,30,Armchair
29,2026-08-13,2,Name a piece of furniture,69,Schooler,30,Bench
29,2026-08-13,2,Name a piece of furniture,69,Schooler,30,Bookshelf
29,2026-08-13,2,Name a piece of furniture,69,Schooler,30,Bunk bed
29,2026-08-13,2,Name a piece of furniture,69,Schooler,30,Cabinet
29,2026-08-13,2,Name a piece of furniture,69,Schooler,30,Coffee table
29,2026-08-13,2,Name a piece of furniture,69,Schooler,30,Crib
29,2026-08-13,2,Name a piece of furniture,69,Schooler,30,Desk
29,2026-08-13,2,Name a piece of furniture,69,Schooler,30,Dresser
29,2026-08-13,2,Name a piece of furniture,69,Schooler,30,Futon
29,2026-08-13,2,Name a piece of furniture,69,Plankton,10,Bed
29,2026-08-13,2,Name a piece of furniture,69,Plankton,10,Chair
29,2026-08-13,2,Name a piece of furniture,69,Plankton,10,Couch
29,2026-08-13,3,Name a current world leader (head of state or government),338,One in a Krillion,100,Ahmed al-Sharaa
29,2026-08-13,3,Name a current world leader (head of state or government),338,Deep cut,85,Abdel Fattah al-Burhan
29,2026-08-13,3,Name a current world leader (head of state or government),338,Deep cut,85,Abdelmadjid Tebboune
29,2026-08-13,3,Name a current world leader (head of state or government),338,Deep cut,85,Abdirahman Mohamed Abdullahi
29,2026-08-13,3,Name a current world leader (head of state or government),338,Deep cut,85,Abdoulaye Maïga
29,2026-08-13,3,Name a current world leader (head of state or government),338,Deep cut,85,Abdourahamane Tchiani
29,2026-08-13,3,Name a current world leader (head of state or government),338,Deep cut,85,Abdul Hamid Dbeibeh
29,2026-08-13,3,Name a current world leader (head of state or government),338,Deep cut,85,Abdulla Aripov
29,2026-08-13,3,Name a current world leader (head of state or government),338,Deep cut,85,Adama Barrow
29,2026-08-13,3,Name a current world leader (head of state or government),338,Deep cut,85,Afioga Tuimalealiʻifano Vaʻaletoʻa Sualauvi II
29,2026-08-13,3,Name a current world leader (head of state or government),338,Deep cut,85,Ágnes Forsthoffer
29,2026-08-13,3,Name a current world leader (head of state or government),338,Rare,60,Abdel Fattah el-Sisi
29,2026-08-13,3,Name a current world leader (head of state or government),338,Rare,60,Abelardo de la Espriella
29,2026-08-13,3,Name a current world leader (head of state or government),338,Rare,60,Abiy Ahmed
29,2026-08-13,3,Name a current world leader (head of state or government),338,Rare,60,Aleksandar Vučić
29,2026-08-13,3,Name a current world leader (head of state or government),338,Rare,60,Alexander Lukashenko
29,2026-08-13,3,Name a current world leader (head of state or government),338,Rare,60,Andrej Babiš
29,2026-08-13,3,Name a current world leader (head of state or government),338,Rare,60,Andy Burnham
29,2026-08-13,3,Name a current world leader (head of state or government),338,Rare,60,Anthony Albanese
29,2026-08-13,3,Name a current world leader (head of state or government),338,Rare,60,Anwar Ibrahim
29,2026-08-13,3,Name a current world leader (head of state or government),338,Rare,60,Asif Ali Zardari
29,2026-08-13,3,Name a current world leader (head of state or government),338,Schooler,30,Benjamin Netanyahu
29,2026-08-13,3,Name a current world leader (head of state or government),338,Schooler,30,Claudia Sheinbaum
29,2026-08-13,3,Name a current world leader (head of state or government),338,Schooler,30,Emmanuel Macron
29,2026-08-13,3,Name a current world leader (head of state or government),338,Schooler,30,Friedrich Merz
29,2026-08-13,3,Name a current world leader (head of state or government),338,Schooler,30,Giorgia Meloni
29,2026-08-13,3,Name a current world leader (head of state or government),338,Schooler,30,Javier Milei
29,2026-08-13,3,Name a current world leader (head of state or government),338,Schooler,30,Kim Jong Un
29,2026-08-13,3,Name a current world leader (head of state or government),338,Schooler,30,King Charles III
29,2026-08-13,3,Name a current world leader (head of state or government),338,Schooler,30,Lula da Silva
29,2026-08-13,3,Name a current world leader (head of state or government),338,Schooler,30,Mark Carney
29,2026-08-13,3,Name a current world leader (head of state or government),338,Plankton,10,Donald Trump
29,2026-08-13,3,Name a current world leader (head of state or government),338,Plankton,10,Narendra Modi
29,2026-08-13,3,Name a current world leader (head of state or government),338,Plankton,10,Vladimir Putin
29,2026-08-13,3,Name a current world leader (head of state or government),338,Plankton,10,Volodymyr Zelensky
29,2026-08-13,4,Name a horror movie franchise,205,Deep cut,85,30 Days of Night
29,2026-08-13,4,Name a horror movie franchise,205,Deep cut,85,47 Meters Down
29,2026-08-13,4,Name a horror movie franchise,205,Deep cut,85,A Haunted House
29,2026-08-13,4,Name a horror movie franchise,205,Deep cut,85,A Tale of Two Sisters
29,2026-08-13,4,Name a horror movie franchise,205,Deep cut,85,Alien vs. Predator
29,2026-08-13,4,Name a horror movie franchise,205,Deep cut,85,An American Werewolf in London
29,2026-08-13,4,Name a horror movie franchise,205,Deep cut,85,April Fool's Day
29,2026-08-13,4,Name a horror movie franchise,205,Deep cut,85,Army of the Dead
29,2026-08-13,4,Name a horror movie franchise,205,Deep cut,85,Attack of the Killer Tomatoes
29,2026-08-13,4,Name a horror movie franchise,205,Deep cut,85,Basket Case
29,2026-08-13,4,Name a horror movie franchise,205,Rare,60,American Psycho
29,2026-08-13,4,Name a horror movie franchise,205,Rare,60,Anaconda
29,2026-08-13,4,Name a horror movie franchise,205,Rare,60,Beetlejuice
29,2026-08-13,4,Name a horror movie franchise,205,Rare,60,Blade
29,2026-08-13,4,Name a horror movie franchise,205,Rare,60,Candyman
29,2026-08-13,4,Name a horror movie franchise,205,Rare,60,Carrie
29,2026-08-13,4,Name a horror movie franchise,205,Rare,60,Children of the Corn
29,2026-08-13,4,Name a horror movie franchise,205,Rare,60,Cloverfield
29,2026-08-13,4,Name a horror movie franchise,205,Rare,60,Don't Breathe
29,2026-08-13,4,Name a horror movie franchise,205,Rare,60,Dracula
29,2026-08-13,4,Name a horror movie franchise,205,Schooler,30,28 Days Later
29,2026-08-13,4,Name a horror movie franchise,205,Schooler,30,A Quiet Place
29,2026-08-13,4,Name a horror movie franchise,205,Schooler,30,Alien
29,2026-08-13,4,Name a horror movie franchise,205,Schooler,30,Annabelle
29,2026-08-13,4,Name a horror movie franchise,205,Schooler,30,Child's Play
29,2026-08-13,4,Name a horror movie franchise,205,Schooler,30,Final Destination
29,2026-08-13,4,Name a horror movie franchise,205,Schooler,30,Five Nights at Freddy's
29,2026-08-13,4,Name a horror movie franchise,205,Schooler,30,Hellraiser
29,2026-08-13,4,Name a horror movie franchise,205,Schooler,30,I Know What You Did Last Summer
29,2026-08-13,4,Name a horror movie franchise,205,Schooler,30,Insidious
29,2026-08-13,4,Name a horror movie franchise,205,Plankton,10,A Nightmare on Elm Street
29,2026-08-13,4,Name a horror movie franchise,205,Plankton,10,Friday the 13th
29,2026-08-13,4,Name a horror movie franchise,205,Plankton,10,Halloween
29,2026-08-13,4,Name a horror movie franchise,205,Plankton,10,Saw
29,2026-08-13,4,Name a horror movie franchise,205,Plankton,10,Scream
29,2026-08-13,5,Name a country that uses the dollar,34,One in a Krillion,100,Kiribati
29,2026-08-13,5,Name a country that uses the dollar,34,Deep cut,85,Antigua and Barbuda
29,2026-08-13,5,Name a country that uses the dollar,34,Deep cut,85,Brunei
29,2026-08-13,5,Name a country that uses the dollar,34,Deep cut,85,Dominica
29,2026-08-13,5,Name a country that uses the dollar,34,Deep cut,85,East Timor
29,2026-08-13,5,Name a country that uses the dollar,34,Deep cut,85,Grenada
29,2026-08-13,5,Name a country that uses the dollar,34,Deep cut,85,Guyana
29,2026-08-13,5,Name a country that uses the dollar,34,Deep cut,85,Liberia
29,2026-08-13,5,Name a country that uses the dollar,34,Deep cut,85,Marshall Islands
29,2026-08-13,5,Name a country that uses the dollar,34,Deep cut,85,Micronesia
29,2026-08-13,5,Name a country that uses the dollar,34,Deep cut,85,Namibia
29,2026-08-13,5,Name a country that uses the dollar,34,Rare,60,Barbados
29,2026-08-13,5,Name a country that uses the dollar,34,Rare,60,Belize
29,2026-08-13,5,Name a country that uses the dollar,34,Rare,60,El Salvador
29,2026-08-13,5,Name a country that uses the dollar,34,Rare,60,Fiji
29,2026-08-13,5,Name a country that uses the dollar,34,Rare,60,Panama
29,2026-08-13,5,Name a country that uses the dollar,34,Schooler,30,Bahamas
29,2026-08-13,5,Name a country that uses the dollar,34,Schooler,30,Ecuador
29,2026-08-13,5,Name a country that uses the dollar,34,Schooler,30,Jamaica
29,2026-08-13,5,Name a country that uses the dollar,34,Schooler,30,New Zealand
29,2026-08-13,5,Name a country that uses the dollar,34,Schooler,30,Singapore
29,2026-08-13,5,Name a country that uses the dollar,34,Plankton,10,Australia
29,2026-08-13,5,Name a country that uses the dollar,34,Plankton,10,Canada
